Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
300.68,49.978,2.519,-187.677,15.776,-2.514,19.996,-1.000,0.000,0.000,2.338,0.051,25.487,-21.771,0.385,-11.026,33.009,5.903,1.388,22.375,"Curva 5.",28.76
300.70,50.288,2.470,-187.280,15.291,-2.543,20.062,-1.000,0.000,0.000,2.282,0.088,25.250,-22.327,-2.116,-9.875,32.129,6.068,0.972,22.879,"Curva 5.",28.78
300.72,50.597,2.421,-186.886,14.950,-2.536,20.062,-1.000,0.000,0.000,2.333,0.092,25.039,-14.600,-0.139,-8.876,31.352,6.199,1.881,23.381,"Curva 5.",28.80
300.74,50.896,2.370,-186.489,14.593,-2.617,20.067,-1.000,0.000,0.000,2.339,0.049,24.840,-15.665,-4.469,-8.358,30.622,6.351,2.015,23.877,"Curva 5.",28.82
300.76,51.182,2.316,-186.090,14.208,-2.748,20.099,-1.000,0.000,0.000,2.310,0.007,24.659,-17.668,-6.998,-7.399,29.873,6.552,1.455,24.369,"Curva 5.",28.84
300.78,51.467,2.262,-185.692,13.922,-2.782,20.100,-1.000,0.000,0.000,2.377,0.005,24.494,-12.567,-2.099,-6.668,29.131,6.693,1.637,24.858,"Curva 5.",28.86
300.80,51.747,2.207,-185.295,13.633,-2.866,20.085,-1.000,0.000,0.000,2.436,-0.036,24.322,-12.508,-4.662,-6.973,28.409,6.878,1.960,25.343,"Curva 5.",28.88
300.82,52.018,2.150,-184.898,13.301,-2.989,20.079,-1.000,0.000,0.000,2.444,-0.053,24.146,-14.792,-6.651,-7.170,27.697,7.172,1.845,25.823,"Curva 5.",28.90
300.84,52.285,2.091,-184.502,13.004,-3.070,20.043,-1.000,0.000,0.000,2.469,-0.047,23.962,-12.572,-4.588,-7.736,27.045,7.467,2.140,26.300,"Curva 5.",28.92
300.86,52.546,2.030,-184.107,12.724,-3.185,19.997,-1.000,0.000,0.000,2.482,-0.080,23.786,-11.804,-6.328,-7.461,26.455,7.766,2.513,26.772,"Curva 5.",28.94
300.88,52.800,1.968,-183.711,12.440,-3.211,19.987,-1.000,0.000,0.000,2.476,-0.059,23.631,-12.628,-1.599,-6.413,25.862,7.954,2.746,27.242,"Curva 5.",28.96
300.90,53.046,1.904,-183.312,12.170,-3.183,20.002,-1.000,0.000,0.000,2.483,-0.036,23.498,-12.493,1.176,-5.221,25.233,7.928,2.188,27.709,"Curva 5.",28.98
300.92,53.287,1.840,-182.911,11.822,-3.082,20.068,-1.000,0.000,0.000,2.452,-0.027,23.366,-17.103,4.939,-4.835,24.459,7.692,1.701,28.174,"Curva 5.",29.00
300.94,53.526,1.779,-182.511,11.442,-2.913,20.126,-1.000,0.000,0.000,2.457,-0.022,23.203,-18.290,8.399,-5.991,23.529,7.370,1.998,28.637,"Curva 5.",29.02
300.96,53.756,1.720,-182.110,11.012,-2.787,20.151,-1.000,0.000,0.000,2.443,-0.029,23.002,-20.122,6.069,-7.814,22.551,7.096,1.982,29.094,"Curva 5.",29.04
300.98,53.971,1.664,-181.708,10.543,-2.727,20.133,-1.000,0.000,0.000,2.379,-0.028,22.765,-21.409,2.296,-9.765,21.631,6.946,1.298,29.543,"Curva 5.",29.06
301.00,54.180,1.611,-181.309,10.138,-2.672,20.066,-1.000,0.000,0.000,2.338,0.001,22.518,-17.725,1.879,-10.604,20.837,6.941,1.205,29.986,"Curva 5.",29.08
301.02,54.382,1.558,-180.913,9.779,-2.666,19.972,-1.000,0.000,0.000,2.279,0.018,22.281,-15.228,-0.666,-10.524,20.208,7.056,1.348,30.422,"Curva 5.",29.10
301.04,54.572,1.506,-180.516,9.415,-2.671,19.906,-1.000,0.000,0.000,2.136,0.061,22.078,-16.013,-1.120,-9.185,19.751,7.199,0.966,30.851,"Curva 5.",29.12
301.06,54.754,1.454,-180.120,9.075,-2.667,19.849,-1.000,0.000,0.000,1.969,0.091,21.899,-15.120,-0.718,-8.277,19.396,7.287,0.598,31.276,"Curva 5.",29.14
301.08,54.930,1.401,-179.724,8.745,-2.673,19.805,-1.000,0.000,0.000,1.795,0.116,21.739,-14.902,-1.170,-7.392,19.069,7.394,0.312,31.696,"Curva 5.",29.16
301.10,55.099,1.349,-179.330,8.420,-2.663,19.779,-1.000,0.000,0.000,1.601,0.147,21.602,-14.951,-0.323,-6.427,18.790,7.481,0.118,32.112,"Curva 5.",29.18
301.12,55.262,1.296,-178.936,8.100,-2.675,19.744,-1.000,0.000,0.000,1.376,0.152,21.464,-14.621,-1.451,-6.633,18.610,7.566,0.051,32.524,"Curva 5.",29.20
301.14,55.416,1.242,-178.541,7.786,-2.743,19.705,-1.000,0.000,0.000,1.122,0.101,21.335,-14.223,-4.360,-6.336,18.524,7.638,359.647,32.932,"Curva 5.",29.22
301.16,55.564,1.187,-178.148,7.496,-2.777,19.665,-1.000,0.000,0.000,0.863,0.086,21.210,-13.108,-2.742,-6.212,18.512,7.727,359.302,33.335,"Curva 5.",29.24
301.18,55.710,1.133,-177.756,7.232,-2.787,19.624,-1.000,0.000,0.000,0.621,0.109,21.090,-11.830,-1.454,-6.003,18.527,7.876,359.511,33.736,"Curva 5.",29.26
301.20,55.847,1.077,-177.365,6.959,-2.860,19.568,-1.000,0.329,0.000,0.365,0.049,20.961,-11.964,-4.723,-6.441,18.571,7.965,359.294,34.133,"Curva 5.",29.28
301.22,55.978,1.019,-176.974,6.712,-2.897,19.522,-1.000,0.329,0.000,0.136,0.008,20.845,-10.956,-2.894,-5.833,18.595,8.003,358.839,34.526,"Curva 5.",29.30
301.24,56.110,0.963,-176.585,6.505,-2.865,19.476,-1.000,0.329,0.000,-0.016,0.055,20.733,-9.102,0.676,-5.605,18.509,8.094,359.050,34.918,"Curva 5.",29.32
301.26,56.238,0.905,-176.198,6.291,-2.892,19.410,-1.000,0.329,0.000,-0.128,0.013,20.608,-9.055,-2.396,-6.231,18.318,8.109,359.082,35.308,"Curva 5.",29.34
301.28,56.358,0.847,-175.810,6.068,-2.875,19.358,-1.000,0.329,0.000,-0.224,-0.010,20.488,-9.813,-0.278,-5.998,18.036,8.056,358.502,35.693,"Curva 5.",29.36
301.30,56.481,0.790,-175.425,5.857,-2.782,19.315,-1.000,0.329,0.000,-0.265,0.030,20.373,-9.474,3.704,-5.810,17.620,7.947,358.682,36.079,"Curva 5.",29.38
301.32,56.601,0.736,-175.041,5.624,-2.644,19.241,-1.000,0.432,0.000,-0.271,0.085,20.218,-10.131,5.732,-7.846,17.066,7.768,359.071,36.461,"Curva 5.",29.40
301.34,56.708,0.683,-174.657,5.313,-2.501,19.175,-1.000,0.432,0.000,-0.320,0.106,20.051,-14.168,5.653,-8.448,16.401,7.495,358.245,36.838,"Curva 5.",29.42
301.36,56.815,0.633,-174.276,5.017,-2.342,19.050,-1.000,0.539,0.000,-0.286,0.103,19.836,-12.846,6.204,-10.868,15.573,7.108,357.975,37.211,"Curva 5.",29.44
301.38,56.925,0.585,-173.899,4.792,-2.155,18.904,-1.000,0.850,0.000,-0.136,0.107,19.619,-9.200,7.967,-10.957,14.616,6.626,358.814,37.584,"Curva 5.",29.46
301.40,57.022,0.539,-173.523,4.500,-2.056,18.783,-1.000,0.850,0.000,-0.042,0.008,19.423,-12.853,3.532,-9.762,13.596,6.104,358.289,37.948,"Curva 5.",29.48
301.42,57.109,0.495,-173.147,4.169,-1.996,18.678,-1.000,0.850,0.000,0.031,-0.120,19.241,-15.106,1.394,-8.955,12.508,5.593,357.232,38.306,"Curva 5.",29.50
301.44,57.203,0.453,-172.776,3.967,-1.844,18.618,-1.000,0.850,0.000,0.201,-0.136,19.124,-9.557,6.787,-5.572,11.439,5.104,357.888,38.666,"Curva 5.",29.52
301.46,57.290,0.414,-172.406,3.715,-1.824,18.531,-1.000,0.850,0.000,0.295,-0.223,18.984,-11.610,0.156,-6.633,10.462,4.816,358.491,39.020,"Curva 5.",29.54
301.48,57.357,0.376,-172.037,3.317,-1.907,18.469,-1.000,0.850,0.000,0.195,-0.330,18.857,-18.875,-5.525,-6.039,9.635,4.774,357.370,39.363,"Curva 5.",29.56
301.50,57.422,0.339,-171.670,3.054,-1.874,18.420,-1.000,0.955,0.000,0.146,-0.265,18.763,-12.651,0.624,-4.602,9.008,4.898,357.112,39.703,"Curva 5.",29.58
301.52,57.492,0.305,-171.304,2.884,-1.750,18.421,-1.000,1.000,0.000,0.116,-0.101,18.726,-8.563,5.844,-1.777,8.551,5.042,358.537,40.045,"Curva 5.",29.60
301.54,57.543,0.272,-170.937,2.564,-1.807,18.414,-1.000,1.000,0.000,-0.076,-0.088,18.679,-15.663,-3.655,-2.317,8.170,5.289,357.914,40.378,"Curva 5.",29.62
301.56,57.585,0.238,-170.568,2.314,-1.749,18.500,0.000,1.000,0.000,-0.237,0.010,18.724,-13.128,2.369,2.241,7.857,5.431,356.751,40.709,"Curva 5.",29.64
301.58,57.638,0.207,-170.199,2.238,-1.661,18.514,0.000,1.000,0.000,-0.183,0.160,18.721,-4.080,4.227,-0.214,7.430,5.603,357.446,41.045,"Curva 5.",29.66
301.60,57.688,0.174,-169.830,2.091,-1.673,18.557,0.000,1.000,0.000,-0.149,0.188,18.748,-7.516,-0.751,1.330,6.865,5.712,358.002,41.382,"Curva 5.",29.68
301.62,57.724,0.139,-169.458,1.829,-1.766,18.632,0.000,1.000,0.000,-0.197,0.099,18.803,-13.153,-5.103,2.751,6.194,5.723,356.916,41.714,"Curva 5.",29.70
301.64,57.762,0.103,-169.084,1.688,-1.832,18.705,0.000,1.000,0.000,-0.107,0.047,18.870,-7.192,-3.407,3.263,5.472,5.734,356.515,42.049,"Curva 5.",29.72
301.66,57.806,0.066,-168.712,1.586,-1.868,18.724,0.000,1.000,0.000,0.057,0.047,18.884,-5.086,-2.000,0.724,4.660,5.810,357.252,42.387,"Curva 5.",29.74
301.68,57.841,0.026,-168.337,1.458,-2.020,18.792,0.000,1.000,0.000,0.184,-0.067,18.955,-6.224,-7.595,3.705,3.887,5.888,357.083,42.724,"Curva 5.",29.76
301.70,57.870,-0.015,-167.960,1.399,-2.059,18.871,1.000,1.000,0.000,0.333,-0.094,19.032,-3.042,-1.740,3.985,3.253,5.865,356.370,43.060,"Curva 5.",29.78
301.72,57.904,-0.057,-167.581,1.401,-2.105,18.949,1.000,1.000,0.000,0.505,-0.115,19.110,0.030,-1.881,4.122,2.732,5.887,356.481,43.400,"Curva 5.",29.80
301.74,57.936,-0.099,-167.201,1.370,-2.125,19.054,1.000,1.000,0.000,0.610,-0.104,19.211,-1.731,-0.580,5.222,2.305,5.935,356.604,43.743,"Curva 5.",29.82
301.76,57.961,-0.141,-166.818,1.298,-2.124,19.181,1.000,1.000,0.000,0.630,-0.071,19.331,-3.881,0.468,6.179,2.014,5.970,356.094,44.084,"Curva 5.",29.84
301.78,57.989,-0.183,-166.431,1.327,-2.132,19.326,1.000,1.000,0.000,0.683,-0.036,19.477,1.190,0.444,7.340,1.919,6.041,356.068,44.430,"Curva 5.",29.86
301.80,58.017,-0.226,-166.042,1.380,-2.165,19.488,1.000,1.000,0.000,0.702,-0.026,19.644,2.425,-0.620,8.286,2.002,6.119,356.290,44.780,"Curva 5.",29.88
301.82,58.041,-0.269,-165.649,1.401,-2.222,19.651,1.000,1.000,0.000,0.646,-0.039,19.815,0.846,-1.906,8.455,2.211,6.196,355.947,45.131,"Curva 5.",29.90
301.84,58.066,-0.314,-165.253,1.453,-2.256,19.801,1.000,0.904,0.000,0.582,-0.031,19.973,2.301,-0.681,7.739,2.526,6.276,355.804,45.487,"Curva 5.",29.92
301.86,58.094,-0.360,-164.854,1.540,-2.343,19.958,1.000,0.803,0.000,0.527,-0.075,20.147,4.221,-3.162,8.511,2.924,6.363,356.000,45.847,"Curva 5.",29.94
301.88,58.122,-0.407,-164.452,1.621,-2.403,20.117,1.000,0.803,0.000,0.451,-0.090,20.319,3.710,-1.795,8.428,3.349,6.447,355.889,46.211,"Curva 5.",29.96
301.90,58.151,-0.455,-164.047,1.708,-2.441,20.257,1.000,0.485,0.000,0.374,-0.092,20.472,3.940,-0.780,7.486,3.789,6.514,355.698,46.579,"Curva 5.",29.98
301.92,58.184,-0.505,-163.639,1.846,-2.501,20.394,1.000,0.485,0.000,0.336,-0.114,20.626,6.504,-1.652,7.610,4.259,6.580,355.789,46.953,"Curva 5.",30.00
301.94,58.220,-0.555,-163.228,1.998,-2.532,20.512,1.000,0.485,0.000,0.305,-0.107,20.762,7.133,-0.257,6.656,4.739,6.648,355.919,47.330,"Curva 5.",30.02
301.96,58.257,-0.605,-162.816,2.147,-2.557,20.605,1.000,0.485,0.000,0.273,-0.104,20.872,7.030,-0.112,5.399,5.218,6.694,355.632,47.711,"Curva 5.",30.04
301.98,58.299,-0.656,-162.402,2.334,-2.561,20.662,1.000,0.485,0.000,0.275,-0.083,20.949,8.949,0.915,3.786,5.706,6.741,355.686,48.095,"Curva 5.",30.06
302.00,58.347,-0.707,-161.988,2.547,-2.588,20.678,1.000,0.381,0.000,0.301,-0.080,20.992,10.575,-0.325,2.058,6.212,6.805,355.856,48.483,"Curva 5.",30.08
302.02,58.395,-0.758,-161.574,2.738,-2.578,20.683,1.000,0.381,0.000,0.298,-0.049,21.020,9.375,1.378,1.344,6.736,6.850,355.653,48.872,"Curva 5.",30.10
302.04,58.448,-0.810,-161.160,2.928,-2.584,20.655,1.000,0.274,0.000,0.295,-0.043,21.018,9.568,0.415,-0.199,7.269,6.881,355.536,49.264,"Curva 5.",30.12
302.06,58.507,-0.861,-160.747,3.149,-2.590,20.589,1.000,0.274,0.000,0.321,-0.041,20.987,11.413,0.335,-1.680,7.822,6.914,355.721,49.658,"Curva 5.",30.14
302.08,58.569,-0.913,-160.336,3.346,-2.597,20.508,1.000,0.000,0.000,0.318,-0.046,20.938,10.356,0.129,-2.539,8.400,6.935,355.696,50.052,"Curva 5.",30.16
302.10,58.632,-0.964,-159.927,3.529,-2.576,20.411,1.000,0.000,0.000,0.295,-0.035,20.871,9.699,1.427,-3.438,9.002,6.929,355.423,50.446,"Curva 5.",30.18
302.12,58.702,-1.016,-159.520,3.734,-2.582,20.287,1.000,0.000,0.000,0.296,-0.050,20.786,11.197,0.011,-4.345,9.621,6.934,355.614,50.841,"Curva 5.",30.20
302.14,58.775,-1.067,-159.116,3.944,-2.580,20.143,1.000,0.000,0.000,0.297,-0.055,20.685,11.613,0.332,-5.185,10.264,6.952,355.653,51.236,"Curva 5.",30.22
302.16,58.850,-1.118,-158.714,4.116,-2.559,19.993,1.000,0.000,0.000,0.257,-0.042,20.571,9.836,1.170,-5.794,10.926,6.970,355.436,51.629,"Curva 5.",30.24
302.18,58.930,-1.169,-158.317,4.302,-2.557,19.809,1.000,0.000,0.000,0.237,-0.040,20.430,10.945,0.084,-7.129,11.592,7.025,355.427,52.021,"Curva 5.",30.26
302.20,59.015,-1.219,-157.924,4.501,-2.551,19.619,1.000,0.000,0.000,0.229,-0.026,20.288,11.752,0.326,-7.141,12.275,7.100,355.621,52.413,"Curva 5.",30.28
302.22,59.101,-1.270,-157.533,4.677,-2.554,19.433,1.000,0.000,0.000,0.195,-0.018,20.150,10.751,-0.223,-7.005,12.980,7.189,355.489,52.802,"Curva 5.",30.30
302.24,59.191,-1.319,-157.147,4.853,-2.530,19.239,1.000,0.000,0.000,0.155,0.014,20.002,10.751,1.165,-7.434,13.706,7.271,355.363,53.190,"Curva 5.",30.32
302.26,59.286,-1.370,-156.765,5.042,-2.554,19.028,1.000,0.000,0.000,0.134,0.001,19.849,11.950,-1.277,-7.638,14.451,7.365,355.561,53.576,"Curva 5.",30.34
302.28,59.383,-1.420,-156.387,5.237,-2.552,18.832,1.000,0.000,0.000,0.103,0.011,19.712,11.989,0.120,-6.869,15.237,7.447,355.559,53.960,"Curva 5.",30.36
302.30,59.484,-1.470,-156.011,5.407,-2.560,18.640,1.000,0.000,0.000,0.043,0.001,19.576,10.919,-0.414,-6.742,16.051,7.507,355.443,54.343,"Curva 5.",30.38
302.32,59.588,-1.521,-155.640,5.593,-2.564,18.431,1.000,0.000,0.000,-0.002,-0.007,19.431,11.991,-0.243,-7.192,16.890,7.563,355.474,54.725,"Curva 5.",30.40
302.34,59.697,-1.572,-155.274,5.784,-2.568,18.230,1.000,0.000,0.000,-0.051,-0.013,19.297,12.201,-0.172,-6.602,17.760,7.622,355.667,55.105,"Curva 5.",30.42
302.36,59.808,-1.623,-154.910,5.971,-2.570,18.024,1.000,0.000,0.000,-0.106,-0.018,19.160,12.160,-0.028,-6.688,18.649,7.678,355.584,55.482,"Curva 5.",30.44
302.38,59.923,-1.673,-154.551,6.158,-2.545,17.811,1.000,0.000,0.000,-0.157,0.002,19.016,12.345,1.255,-7.026,19.549,7.733,355.561,55.858,"Curva 5.",30.46
302.40,60.043,-1.724,-154.197,6.358,-2.558,17.577,1.000,0.000,0.000,-0.188,-0.011,18.865,13.543,-0.634,-7.287,20.462,7.802,355.752,56.232,"Curva 5.",30.48
302.42,60.167,-1.774,-153.847,6.564,-2.546,17.347,1.000,0.000,0.000,-0.217,-0.001,18.721,13.780,0.638,-6.944,21.396,7.862,355.783,56.604,"Curva 5.",30.50
302.44,60.293,-1.825,-153.500,6.751,-2.541,17.124,1.000,0.000,0.000,-0.266,-0.003,18.579,12.877,0.296,-6.759,22.343,7.911,355.720,56.973,"Curva 5.",30.52
302.46,60.424,-1.875,-153.159,6.947,-2.538,16.886,1.000,0.000,0.000,-0.302,-0.008,18.432,13.731,0.166,-7.007,23.309,7.959,355.758,57.341,"Curva 5.",30.54
302.48,60.559,-1.925,-152.823,7.146,-2.528,16.652,1.000,0.000,0.000,-0.341,-0.004,18.293,13.891,0.576,-6.546,24.301,8.007,355.959,57.706,"Curva 5.",30.56
302.50,60.697,-1.975,-152.490,7.340,-2.529,16.416,1.000,0.000,0.000,-0.383,-0.012,18.155,13.865,-0.004,-6.479,25.313,8.058,355.933,58.068,"Curva 5.",30.58
302.52,60.839,-2.025,-152.162,7.531,-2.504,16.176,1.000,0.000,0.000,-0.430,0.003,18.013,13.781,1.345,-6.614,26.339,8.097,355.876,58.429,"Curva 5.",30.60
302.54,60.986,-2.075,-151.839,7.718,-2.513,15.927,1.000,0.000,0.000,-0.471,-0.010,17.870,14.124,-0.440,-6.628,27.379,8.153,356.085,58.786,"Curva 5.",30.62
302.56,61.135,-2.124,-151.521,7.913,-2.513,15.677,1.000,0.000,0.000,-0.509,-0.016,17.732,14.533,0.079,-6.289,28.444,8.205,356.106,59.141,"Curva 5.",30.64
302.58,61.288,-2.174,-151.207,8.096,-2.485,15.438,1.000,0.000,0.000,-0.565,-0.001,17.600,13.787,1.497,-6.005,29.526,8.238,356.083,59.494,"Curva 5.",30.66
302.60,61.446,-2.223,-150.898,8.284,-2.493,15.179,1.000,0.000,0.000,-0.608,-0.016,17.460,14.754,-0.384,-6.260,30.639,8.288,356.221,59.844,"Curva 5.",30.68
302.62,61.606,-2.273,-150.594,8.475,-2.485,14.918,1.000,0.000,0.000,-0.653,-0.014,17.324,14.994,0.494,-6.034,31.782,8.340,356.321,60.191,"Curva 5.",30.70
302.64,61.770,-2.322,-150.295,8.648,-2.476,14.667,1.000,0.000,0.000,-0.718,-0.012,17.191,14.057,0.521,-5.834,32.939,8.390,356.354,60.536,"Curva 5.",30.72
302.66,61.938,-2.371,-150.001,8.823,-2.473,14.403,1.000,0.000,0.000,-0.775,-0.019,17.054,14.692,0.176,-5.952,34.119,8.438,356.362,60.877,"Curva 5.",30.74
302.68,62.109,-2.419,-149.712,8.998,-2.464,14.140,1.000,0.000,0.000,-0.835,-0.016,16.920,14.708,0.513,-5.707,35.323,8.488,356.539,61.216,"Curva 5.",30.76
302.70,62.284,-2.468,-149.428,9.167,-2.466,13.878,1.000,0.000,0.000,-0.901,-0.023,16.790,14.658,-0.094,-5.430,36.553,8.548,356.666,61.552,"Curva 5.",30.78
302.72,62.461,-2.517,-149.148,9.334,-2.452,13.614,1.000,0.102,0.000,-0.970,-0.021,16.659,14.682,0.758,-5.347,37.803,8.591,356.603,61.885,"Curva 5.",30.80
302.74,62.642,-2.565,-148.873,9.481,-2.441,13.365,1.000,0.207,0.000,-1.059,-0.019,16.533,13.501,0.595,-5.058,39.053,8.633,356.727,62.215,"Curva 5.",30.82
302.76,62.825,-2.614,-148.603,9.596,-2.447,13.147,1.000,0.207,0.000,-1.174,-0.034,16.418,11.483,-0.341,-4.484,40.262,8.680,356.809,62.542,"Curva 5.",30.84
302.78,63.012,-2.662,-148.337,9.716,-2.439,12.933,1.000,0.516,0.000,-1.272,-0.037,16.309,11.558,0.414,-4.085,41.426,8.717,356.832,62.867,"Curva 5.",30.86
302.80,63.201,-2.710,-148.076,9.833,-2.425,12.714,1.000,0.516,0.000,-1.354,-0.030,16.198,11.699,0.685,-4.169,42.551,8.752,357.013,63.189,"Curva 5.",30.88
302.82,63.393,-2.759,-147.820,9.962,-2.412,12.492,1.000,0.516,0.000,-1.411,-0.028,16.097,12.328,0.688,-3.645,43.638,8.770,357.112,63.508,"Curva 5.",30.90
302.84,63.589,-2.806,-147.567,10.101,-2.387,12.259,1.000,0.516,0.000,-1.441,-0.020,15.998,13.089,1.369,-3.543,44.692,8.768,357.149,63.825,"Curva 5.",30.92
302.86,63.788,-2.854,-147.320,10.247,-2.360,12.014,1.000,0.516,0.000,-1.449,-0.006,15.900,13.800,1.485,-3.491,45.723,8.762,357.297,64.139,"Curva 5.",30.94
302.88,63.990,-2.901,-147.079,10.400,-2.345,11.755,1.000,0.613,0.000,-1.431,-0.004,15.805,14.658,0.913,-3.367,46.727,8.750,357.417,64.449,"Curva 5.",30.96
302.90,64.195,-2.948,-146.842,10.546,-2.330,11.503,1.000,0.613,0.000,-1.407,-0.007,15.715,14.193,0.868,-3.195,47.683,8.731,357.440,64.757,"Curva 5.",30.98
302.92,64.403,-2.994,-146.610,10.677,-2.309,11.266,1.000,0.730,0.000,-1.385,-0.003,15.631,13.156,1.231,-3.034,48.575,8.712,357.424,65.062,"Curva 5.",31.00
302.94,64.615,-3.040,-146.384,10.813,-2.312,11.021,1.000,0.730,0.000,-1.333,-0.015,15.554,13.746,-0.033,-2.767,49.405,8.700,357.582,65.363,"Curva 5.",31.02
302.96,64.830,-3.087,-146.163,10.956,-2.321,10.776,1.000,1.000,0.000,-1.258,-0.030,15.490,14.010,-0.208,-2.258,50.169,8.688,357.727,65.661,"Curva 5.",31.04
302.98,65.047,-3.133,-145.946,11.100,-2.293,10.550,1.000,1.000,0.000,-1.177,-0.020,15.440,13.290,1.693,-1.726,50.865,8.652,357.587,65.957,"Curva 5.",31.06
303.00,65.269,-3.179,-145.736,11.256,-2.281,10.310,1.000,1.000,0.000,-1.061,-0.021,15.397,14.188,0.958,-1.422,51.499,8.605,357.654,66.250,"Curva 5.",31.08
303.02,65.496,-3.225,-145.531,11.435,-2.283,10.062,1.000,1.000,0.000,-0.908,-0.030,15.375,15.269,0.377,-0.566,52.073,8.551,357.913,66.540,"Curva 5.",31.10
303.04,65.725,-3.271,-145.330,11.613,-2.257,9.845,1.000,1.000,0.000,-0.758,-0.022,15.373,13.982,1.887,0.299,52.565,8.472,357.799,66.828,"Curva 5.",31.12
303.06,65.959,-3.317,-145.133,11.794,-2.237,9.647,1.000,1.000,0.000,-0.599,-0.021,15.388,13.302,1.747,1.081,52.975,8.371,357.682,67.115,"Curva 5.",31.14
303.08,66.198,-3.363,-144.942,11.999,-2.245,9.433,1.000,1.000,0.000,-0.404,-0.040,15.422,14.659,0.364,1.878,53.346,8.278,357.929,67.399,"Curva 5.",31.16
303.10,66.441,-3.409,-144.754,12.216,-2.248,9.240,1.000,1.000,0.000,-0.218,-0.052,15.480,14.195,0.782,3.051,53.718,8.186,358.027,67.682,"Curva 5.",31.18
303.12,66.687,-3.454,-144.568,12.425,-2.243,9.097,1.000,1.000,0.000,-0.083,-0.060,15.561,11.913,1.331,4.173,54.110,8.076,357.833,67.965,"Curva 5.",31.20
303.14,66.938,-3.500,-144.385,12.633,-2.254,8.960,0.371,1.000,0.000,0.032,-0.080,15.651,11.570,0.508,4.552,54.547,7.982,357.837,68.249,"Curva 5.",31.22
303.16,67.193,-3.546,-144.205,12.846,-2.252,8.841,0.371,1.000,0.000,0.121,-0.084,15.755,10.951,1.197,5.229,55.030,7.899,358.028,68.532,"Curva 5.",31.24
303.18,67.452,-3.592,-144.026,13.055,-2.246,8.757,0.371,1.000,0.000,0.167,-0.085,15.879,9.316,1.472,6.154,55.549,7.806,358.045,68.816,"Curva 5.",31.26
303.20,67.715,-3.638,-143.847,13.265,-2.227,8.676,0.371,1.000,0.000,0.197,-0.076,16.004,9.163,2.131,6.241,56.113,7.702,357.952,69.102,"Curva 5.",31.28
303.22,67.983,-3.683,-143.672,13.480,-2.192,8.578,0.371,1.000,0.000,0.225,-0.056,16.125,9.906,2.877,6.011,56.730,7.588,358.170,69.388,"Curva 5.",31.30
303.24,68.255,-3.727,-143.498,13.702,-2.171,8.476,0.148,1.000,0.000,0.246,-0.051,16.256,10.226,2.191,6.459,57.392,7.471,358.412,69.674,"Curva 5.",31.32
303.26,68.529,-3.771,-143.322,13.903,-2.145,8.437,0.119,1.000,0.000,0.205,-0.046,16.402,6.894,2.488,7.214,58.033,7.329,358.103,69.964,"Curva 5.",31.34
303.28,68.808,-3.815,-143.147,14.054,-2.120,8.456,0.119,1.000,0.000,0.117,-0.051,16.538,3.052,2.202,6.770,58.565,7.173,358.013,70.255,"Curva 5.",31.36
303.30,69.093,-3.859,-142.977,14.228,-2.119,8.432,1.000,1.000,0.000,0.099,-0.080,16.673,5.504,1.040,6.763,59.012,7.017,358.538,70.546,"Curva 5.",31.38
303.32,69.379,-3.903,-142.804,14.392,-2.109,8.466,1.000,1.000,0.000,0.059,-0.102,16.829,2.669,1.500,7.799,59.344,6.844,358.349,70.840,"Curva 5.",31.40
303.34,69.669,-3.946,-142.629,14.527,-2.077,8.532,1.000,1.000,0.000,0.005,-0.108,16.975,0.445,2.456,7.273,59.568,6.666,357.997,71.138,"Curva 5.",31.42
303.36,69.963,-3.989,-142.458,14.684,-2.053,8.553,1.000,1.000,0.000,0.019,-0.116,17.116,3.004,2.113,7.105,59.728,6.499,358.369,71.435,"Curva 5.",31.44
303.38,70.262,-4.030,-142.286,14.850,-1.999,8.592,1.000,1.000,0.000,0.038,-0.096,17.272,2.426,3.662,7.810,59.828,6.323,358.587,71.735,"Curva 5.",31.46
303.40,70.561,-4.071,-142.110,14.992,-1.955,8.671,1.000,1.000,0.000,0.019,-0.091,17.428,0.042,3.028,7.830,59.904,6.140,358.186,72.039,"Curva 5.",31.48
303.42,70.865,-4.111,-141.935,15.183,-1.900,8.659,1.000,1.000,0.000,0.077,-0.080,17.582,5.178,3.721,7.696,60.059,5.936,358.286,72.345,"Curva 5.",31.50
303.44,71.175,-4.150,-141.765,15.408,-1.838,8.555,1.000,1.000,0.000,0.188,-0.064,17.718,9.977,4.009,6.840,60.351,5.736,358.911,72.650,"Curva 5.",31.52
303.46,71.485,-4.188,-141.589,15.609,-1.796,8.482,1.000,1.000,0.000,0.217,-0.074,17.854,8.040,2.942,6.758,60.786,5.522,358.599,72.961,"Curva 5.",31.54
303.48,71.799,-4.224,-141.414,15.807,-1.715,8.389,1.000,1.000,0.000,0.220,-0.052,17.976,8.683,4.940,6.080,61.346,5.287,358.284,73.272,"Curva 5.",31.56
303.50,72.119,-4.260,-141.248,16.017,-1.693,8.220,1.000,1.000,0.000,0.270,-0.093,18.080,12.368,1.795,5.150,61.980,5.060,358.923,73.581,"Curva 5.",31.58
